shipment_id,order_id,status,shipped_at,delivered_at
S6513,O6513,delivered,2024-02-16 05:20:00,2024-02-18 05:20:00
S6514,O6514,delivered,2024-02-16 05:30:00,2024-02-18 11:30:00
S6515,O6515,pending,2024-02-16 05:40:00,2024-02-18 06:40:00
S6516,O6516,delivered,2024-02-16 05:50:00,2024-02-18 15:50:00
S6517,O6517,shipped,2024-02-16 06:00:00,2024-02-18 09:00:00
S6518,O6518,shipped,2024-02-16 06:10:00,2024-02-18 15:10:00
S6519,O6519,shipped,2024-02-16 06:20:00,2024-02-18 08:20:00
S6520,O6520,pending,2024-02-16 06:30:00,2024-02-18 06:30:00
S6521,O6521,pending,2024-02-16 06:40:00,2024-02-18 08:40:00
S6522,O6522,shipped,2024-02-16 06:50:00,2024-02-18 11:50:00
S6523,O6523,pending,2024-02-16 07:00:00,2024-02-18 08:00:00
S6524,O6524,pending,2024-02-16 07:10:00,2024-02-18 09:10:00
S6525,O6525,shipped,2024-02-16 07:20:00,2024-02-18 10:20:00
S6526,O6526,pending,2024-02-16 07:30:00,2024-02-18 11:30:00
S6527,O6527,shipped,2024-02-16 07:40:00,2024-02-18 16:40:00
S6528,O6528,shipped,2024-02-16 07:50:00,2024-02-18 17:50:00
S6529,O6529,pending,2024-02-16 08:00:00,2024-02-18 12:00:00
S6530,O6530,delivered,2024-02-16 08:10:00,2024-02-18 14:10:00
S6531,O6531,delivered,2024-02-16 08:20:00,2024-02-18 10:20:00
S6532,O6532,delivered,2024-02-16 08:30:00,2024-02-18 18:30:00
S6533,O6533,delivered,2024-02-16 08:40:00,2024-02-18 10:40:00
S6534,O6534,pending,2024-02-16 08:50:00,2024-02-18 10:50:00
S6535,O6535,shipped,2024-02-16 09:00:00,2024-02-18 15:00:00
S6536,O6536,pending,2024-02-16 09:10:00,2024-02-18 19:10:00
S6537,O6537,delivered,2024-02-16 09:20:00,2024-02-18 14:20:00
S6538,O6538,pending,2024-02-16 09:30:00,2024-02-18 12:30:00
S6539,O6539,delivered,2024-02-16 09:40:00,2024-02-18 17:40:00
S6540,O6540,shipped,2024-02-16 09:50:00,2024-02-18 15:50:00
S6541,O6541,shipped,2024-02-16 10:00:00,2024-02-18 18:00:00
S6542,O6542,delivered,2024-02-16 10:10:00,2024-02-18 15:10:00
S6543,O6543,shipped,2024-02-16 10:20:00,2024-02-18 16:20:00
S6544,O6544,delivered,2024-02-16 10:30:00,2024-02-18 17:30:00
S6545,O6545,pending,2024-02-16 10:40:00,2024-02-18 11:40:00
S6546,O6546,delivered,2024-02-16 10:50:00,2024-02-18 16:50:00
S6547,O6547,shipped,2024-02-16 11:00:00,2024-02-18 14:00:00
S6548,O6548,pending,2024-02-16 11:10:00,2024-02-18 16:10:00
S6549,O6549,shipped,2024-02-16 11:20:00,2024-02-18 15:20:00
S6550,O6550,delivered,2024-02-16 11:30:00,2024-02-18 17:30:00
S6551,O6551,pending,2024-02-16 11:40:00,2024-02-18 15:40:00
S6552,O6552,pending,2024-02-16 11:50:00,2024-02-18 12:50:00
S6553,O6553,shipped,2024-02-16 12:00:00,2024-02-18 19:00:00
S6554,O6554,delivered,2024-02-16 12:10:00,2024-02-18 20:10:00
S6555,O6555,pending,2024-02-16 12:20:00,2024-02-18 20:20:00
S6556,O6556,delivered,2024-02-16 12:30:00,2024-02-18 14:30:00
S6557,O6557,delivered,2024-02-16 12:40:00,2024-02-18 20:40:00
S6558,O6558,shipped,2024-02-16 12:50:00,2024-02-18 14:50:00
S6559,O6559,shipped,2024-02-16 13:00:00,2024-02-18 14:00:00
S6560,O6560,shipped,2024-02-16 13:10:00,2024-02-18 22:10:00
S6561,O6561,delivered,2024-02-16 13:20:00,2024-02-18 16:20:00
S6562,O6562,pending,2024-02-16 13:30:00,2024-02-18 22:30:00
S6563,O6563,pending,2024-02-16 13:40:00,2024-02-18 16:40:00
S6564,O6564,shipped,2024-02-16 13:50:00,2024-02-18 23:50:00
S6565,O6565,pending,2024-02-16 14:00:00,2024-02-18 14:00:00
S6566,O6566,delivered,2024-02-16 14:10:00,2024-02-18 16:10:00
S6567,O6567,delivered,2024-02-16 14:20:00,2024-02-18 20:20:00
S6568,O6568,shipped,2024-02-16 14:30:00,2024-02-18 18:30:00
S6569,O6569,pending,2024-02-16 14:40:00,2024-02-19 00:40:00
S6570,O6570,shipped,2024-02-16 14:50:00,2024-02-18 22:50:00
S6571,O6571,shipped,2024-02-16 15:00:00,2024-02-18 21:00:00
S6572,O6572,delivered,2024-02-16 15:10:00,2024-02-18 23:10:00
S6573,O6573,pending,2024-02-16 15:20:00,2024-02-18 15:20:00
S6574,O6574,delivered,2024-02-16 15:30:00,2024-02-18 15:30:00
S6575,O6575,shipped,2024-02-16 15:40:00,2024-02-18 21:40:00
S6576,O6576,pending,2024-02-16 15:50:00,2024-02-18 22:50:00
S6577,O6577,delivered,2024-02-16 16:00:00,2024-02-18 18:00:00
S6578,O6578,shipped,2024-02-16 16:10:00,2024-02-19 00:10:00
S6579,O6579,shipped,2024-02-16 16:20:00,2024-02-18 21:20:00
S6580,O6580,pending,2024-02-16 16:30:00,2024-02-18 23:30:00
S6581,O6581,pending,2024-02-16 16:40:00,2024-02-18 22:40:00
S6582,O6582,pending,2024-02-16 16:50:00,2024-02-18 20:50:00
S6583,O6583,delivered,2024-02-16 17:00:00,2024-02-19 02:00:00
S6584,O6584,delivered,2024-02-16 17:10:00,2024-02-18 23:10:00
S6585,O6585,shipped,2024-02-16 17:20:00,2024-02-18 23:20:00
S6586,O6586,pending,2024-02-16 17:30:00,2024-02-18 23:30:00
S6587,O6587,pending,2024-02-16 17:40:00,2024-02-18 17:40:00
S6588,O6588,delivered,2024-02-16 17:50:00,2024-02-19 00:50:00
S6589,O6589,delivered,2024-02-16 18:00:00,2024-02-18 21:00:00
S6590,O6590,delivered,2024-02-16 18:10:00,2024-02-18 18:10:00
S6591,O6591,delivered,2024-02-16 18:20:00,2024-02-18 20:20:00
S6592,O6592,pending,2024-02-16 18:30:00,2024-02-18 20:30:00
S6593,O6593,shipped,2024-02-16 18:40:00,2024-02-18 18:40:00
S6594,O6594,delivered,2024-02-16 18:50:00,2024-02-18 19:50:00
S6595,O6595,shipped,2024-02-16 19:00:00,2024-02-18 19:00:00
S6596,O6596,pending,2024-02-16 19:10:00,2024-02-18 21:10:00
S6597,O6597,shipped,2024-02-16 19:20:00,2024-02-19 03:20:00
S6598,O6598,delivered,2024-02-16 19:30:00,2024-02-19 01:30:00
S6599,O6599,shipped,2024-02-16 19:40:00,2024-02-19 04:40:00
S6600,O6600,delivered,2024-02-16 19:50:00,2024-02-19 02:50:00
S6601,O6601,delivered,2024-02-16 20:00:00,2024-02-18 21:00:00
S6602,O6602,pending,2024-02-16 20:10:00,2024-02-18 23:10:00
S6603,O6603,shipped,2024-02-16 20:20:00,2024-02-19 06:20:00
S6604,O6604,delivered,2024-02-16 20:30:00,2024-02-18 23:30:00
S6605,O6605,delivered,2024-02-16 20:40:00,2024-02-18 20:40:00
S6606,O6606,pending,2024-02-16 20:50:00,2024-02-19 01:50:00
S6607,O6607,delivered,2024-02-16 21:00:00,2024-02-18 22:00:00
S6608,O6608,delivered,2024-02-16 21:10:00,2024-02-19 04:10:00
S6609,O6609,delivered,2024-02-16 21:20:00,2024-02-19 04:20:00
S6610,O6610,shipped,2024-02-16 21:30:00,2024-02-19 05:30:00
S6611,O6611,shipped,2024-02-16 21:40:00,2024-02-18 21:40:00
S6612,O6612,pending,2024-02-16 21:50:00,2024-02-19 07:50:00
S6613,O6613,pending,2024-02-16 22:00:00,2024-02-19 07:00:00
S6614,O6614,delivered,2024-02-16 22:10:00,2024-02-19 00:10:00
S6615,O6615,pending,2024-02-16 22:20:00,2024-02-19 06:20:00
S6616,O6616,delivered,2024-02-16 22:30:00,2024-02-19 06:30:00
S6617,O6617,shipped,2024-02-16 22:40:00,2024-02-19 01:40:00
S6618,O6618,pending,2024-02-16 22:50:00,2024-02-19 07:50:00
S6619,O6619,pending,2024-02-16 23:00:00,2024-02-19 02:00:00
S6620,O6620,delivered,2024-02-16 23:10:00,2024-02-19 09:10:00
S6621,O6621,shipped,2024-02-16 23:20:00,2024-02-19 03:20:00
S6622,O6622,shipped,2024-02-16 23:30:00,2024-02-19 07:30:00
S6623,O6623,pending,2024-02-16 23:40:00,2024-02-19 04:40:00
S6624,O6624,delivered,2024-02-16 23:50:00,2024-02-19 06:50:00
S6625,O6625,pending,2024-02-17 00:00:00,2024-02-19 04:00:00
S6626,O6626,pending,2024-02-17 00:10:00,2024-02-19 08:10:00
S6627,O6627,shipped,2024-02-17 00:20:00,2024-02-19 02:20:00
S6628,O6628,shipped,2024-02-17 00:30:00,2024-02-19 04:30:00
S6629,O6629,delivered,2024-02-17 00:40:00,2024-02-19 00:40:00
S6630,O6630,delivered,2024-02-17 00:50:00,2024-02-19 00:50:00
S6631,O6631,pending,2024-02-17 01:00:00,2024-02-19 08:00:00
S6632,O6632,shipped,2024-02-17 01:10:00,2024-02-19 08:10:00
S6633,O6633,delivered,2024-02-17 01:20:00,2024-02-19 01:20:00
S6634,O6634,pending,2024-02-17 01:30:00,2024-02-19 04:30:00
S6635,O6635,shipped,2024-02-17 01:40:00,2024-02-19 04:40:00
S6636,O6636,shipped,2024-02-17 01:50:00,2024-02-19 04:50:00
S6637,O6637,delivered,2024-02-17 02:00:00,2024-02-19 11:00:00
S6638,O6638,shipped,2024-02-17 02:10:00,2024-02-19 11:10:00
S6639,O6639,delivered,2024-02-17 02:20:00,2024-02-19 04:20:00
S6640,O6640,delivered,2024-02-17 02:30:00,2024-02-19 04:30:00
S6641,O6641,pending,2024-02-17 02:40:00,2024-02-19 10:40:00
S6642,O6642,pending,2024-02-17 02:50:00,2024-02-19 10:50:00
S6643,O6643,delivered,2024-02-17 03:00:00,2024-02-19 03:00:00
S6644,O6644,pending,2024-02-17 03:10:00,2024-02-19 06:10:00
S6645,O6645,delivered,2024-02-17 03:20:00,2024-02-19 07:20:00
S6646,O6646,shipped,2024-02-17 03:30:00,2024-02-19 07:30:00
S6647,O6647,pending,2024-02-17 03:40:00,2024-02-19 04:40:00
S6648,O6648,delivered,2024-02-17 03:50:00,2024-02-19 07:50:00
S6649,O6649,delivered,2024-02-17 04:00:00,2024-02-19 05:00:00
S6650,O6650,shipped,2024-02-17 04:10:00,2024-02-19 13:10:00
S6651,O6651,delivered,2024-02-17 04:20:00,2024-02-19 14:20:00
S6652,O6652,shipped,2024-02-17 04:30:00,2024-02-19 13:30:00
S6653,O6653,delivered,2024-02-17 04:40:00,2024-02-19 06:40:00
S6654,O6654,delivered,2024-02-17 04:50:00,2024-02-19 14:50:00
S6655,O6655,delivered,2024-02-17 05:00:00,2024-02-19 12:00:00
S6656,O6656,shipped,2024-02-17 05:10:00,2024-02-19 10:10:00
S6657,O6657,shipped,2024-02-17 05:20:00,2024-02-19 15:20:00
S6658,O6658,shipped,2024-02-17 05:30:00,2024-02-19 06:30:00
S6659,O6659,shipped,2024-02-17 05:40:00,2024-02-19 05:40:00
S6660,O6660,shipped,2024-02-17 05:50:00,2024-02-19 09:50:00
S6661,O6661,pending,2024-02-17 06:00:00,2024-02-19 09:00:00
S6662,O6662,delivered,2024-02-17 06:10:00,2024-02-19 16:10:00
S6663,O6663,delivered,2024-02-17 06:20:00,2024-02-19 14:20:00
S6664,O6664,pending,2024-02-17 06:30:00,2024-02-19 16:30:00
S6665,O6665,pending,2024-02-17 06:40:00,2024-02-19 06:40:00
S6666,O6666,pending,2024-02-17 06:50:00,2024-02-19 06:50:00
S6667,O6667,delivered,2024-02-17 07:00:00,2024-02-19 14:00:00
S6668,O6668,delivered,2024-02-17 07:10:00,2024-02-19 17:10:00
S6669,O6669,shipped,2024-02-17 07:20:00,2024-02-19 08:20:00
S6670,O6670,shipped,2024-02-17 07:30:00,2024-02-19 11:30:00
S6671,O6671,pending,2024-02-17 07:40:00,2024-02-19 15:40:00
S6672,O6672,pending,2024-02-17 07:50:00,2024-02-19 12:50:00
S6673,O6673,delivered,2024-02-17 08:00:00,2024-02-19 09:00:00
S6674,O6674,pending,2024-02-17 08:10:00,2024-02-19 09:10:00
S6675,O6675,pending,2024-02-17 08:20:00,2024-02-19 13:20:00
S6676,O6676,delivered,2024-02-17 08:30:00,2024-02-19 16:30:00
S6677,O6677,shipped,2024-02-17 08:40:00,2024-02-19 16:40:00
S6678,O6678,shipped,2024-02-17 08:50:00,2024-02-19 18:50:00
S6679,O6679,delivered,2024-02-17 09:00:00,2024-02-19 19:00:00
S6680,O6680,pending,2024-02-17 09:10:00,2024-02-19 11:10:00
S6681,O6681,shipped,2024-02-17 09:20:00,2024-02-19 12:20:00
S6682,O6682,delivered,2024-02-17 09:30:00,2024-02-19 19:30:00
S6683,O6683,delivered,2024-02-17 09:40:00,2024-02-19 14:40:00
S6684,O6684,shipped,2024-02-17 09:50:00,2024-02-19 10:50:00
S6685,O6685,delivered,2024-02-17 10:00:00,2024-02-19 20:00:00
S6686,O6686,delivered,2024-02-17 10:10:00,2024-02-19 15:10:00
S6687,O6687,pending,2024-02-17 10:20:00,2024-02-19 14:20:00
S6688,O6688,delivered,2024-02-17 10:30:00,2024-02-19 12:30:00
S6689,O6689,shipped,2024-02-17 10:40:00,2024-02-19 18:40:00
S6690,O6690,pending,2024-02-17 10:50:00,2024-02-19 16:50:00
S6691,O6691,delivered,2024-02-17 11:00:00,2024-02-19 13:00:00
S6692,O6692,pending,2024-02-17 11:10:00,2024-02-19 14:10:00
S6693,O6693,pending,2024-02-17 11:20:00,2024-02-19 16:20:00
S6694,O6694,delivered,2024-02-17 11:30:00,2024-02-19 17:30:00
S6695,O6695,shipped,2024-02-17 11:40:00,2024-02-19 21:40:00
S6696,O6696,shipped,2024-02-17 11:50:00,2024-02-19 18:50:00
S6697,O6697,shipped,2024-02-17 12:00:00,2024-02-19 16:00:00
S6698,O6698,pending,2024-02-17 12:10:00,2024-02-19 17:10:00
S6699,O6699,delivered,2024-02-17 12:20:00,2024-02-19 15:20:00
S6700,O6700,pending,2024-02-17 12:30:00,2024-02-19 19:30:00
S6701,O6701,pending,2024-02-17 12:40:00,2024-02-19 20:40:00
S6702,O6702,pending,2024-02-17 12:50:00,2024-02-19 16:50:00
S6703,O6703,delivered,2024-02-17 13:00:00,2024-02-19 19:00:00
S6704,O6704,shipped,2024-02-17 13:10:00,2024-02-19 20:10:00
S6705,O6705,pending,2024-02-17 13:20:00,2024-02-19 21:20:00
S6706,O6706,pending,2024-02-17 13:30:00,2024-02-19 21:30:00
S6707,O6707,pending,2024-02-17 13:40:00,2024-02-19 13:40:00
S6708,O6708,pending,2024-02-17 13:50:00,2024-02-19 22:50:00
S6709,O6709,shipped,2024-02-17 14:00:00,2024-02-20 00:00:00
S6710,O6710,pending,2024-02-17 14:10:00,2024-02-19 16:10:00
S6711,O6711,pending,2024-02-17 14:20:00,2024-02-19 20:20:00
S6712,O6712,shipped,2024-02-17 14:30:00,2024-02-19 19:30:00
S6713,O6713,pending,2024-02-17 14:40:00,2024-02-20 00:40:00
S6714,O6714,shipped,2024-02-17 14:50:00,2024-02-19 21:50:00
S6715,O6715,pending,2024-02-17 15:00:00,2024-02-19 23:00:00
S6716,O6716,shipped,2024-02-17 15:10:00,2024-02-19 20:10:00
S6717,O6717,shipped,2024-02-17 15:20:00,2024-02-19 16:20:00
S6718,O6718,delivered,2024-02-17 15:30:00,2024-02-19 18:30:00
S6719,O6719,pending,2024-02-17 15:40:00,2024-02-19 16:40:00
S6720,O6720,pending,2024-02-17 15:50:00,2024-02-20 00:50:00
S6721,O6721,pending,2024-02-17 16:00:00,2024-02-19 19:00:00
S6722,O6722,pending,2024-02-17 16:10:00,2024-02-19 21:10:00
S6723,O6723,delivered,2024-02-17 16:20:00,2024-02-19 19:20:00
S6724,O6724,shipped,2024-02-17 16:30:00,2024-02-19 21:30:00
S6725,O6725,pending,2024-02-17 16:40:00,2024-02-20 01:40:00
S6726,O6726,shipped,2024-02-17 16:50:00,2024-02-19 23:50:00
S6727,O6727,pending,2024-02-17 17:00:00,2024-02-20 03:00:00
S6728,O6728,shipped,2024-02-17 17:10:00,2024-02-19 21:10:00
S6729,O6729,shipped,2024-02-17 17:20:00,2024-02-19 20:20:00
S6730,O6730,pending,2024-02-17 17:30:00,2024-02-20 02:30:00
S6731,O6731,shipped,2024-02-17 17:40:00,2024-02-19 22:40:00
S6732,O6732,shipped,2024-02-17 17:50:00,2024-02-20 01:50:00
S6733,O6733,delivered,2024-02-17 18:00:00,2024-02-20 00:00:00
S6734,O6734,delivered,2024-02-17 18:10:00,2024-02-19 19:10:00
S6735,O6735,shipped,2024-02-17 18:20:00,2024-02-20 04:20:00
S6736,O6736,pending,2024-02-17 18:30:00,2024-02-20 01:30:00
S6737,O6737,shipped,2024-02-17 18:40:00,2024-02-20 01:40:00
S6738,O6738,shipped,2024-02-17 18:50:00,2024-02-20 04:50:00
S6739,O6739,delivered,2024-02-17 19:00:00,2024-02-20 05:00:00
S6740,O6740,pending,2024-02-17 19:10:00,2024-02-19 22:10:00
S6741,O6741,shipped,2024-02-17 19:20:00,2024-02-20 01:20:00
S6742,O6742,shipped,2024-02-17 19:30:00,2024-02-19 21:30:00
S6743,O6743,shipped,2024-02-17 19:40:00,2024-02-19 21:40:00
S6744,O6744,shipped,2024-02-17 19:50:00,2024-02-19 23:50:00
S6745,O6745,shipped,2024-02-17 20:00:00,2024-02-20 00:00:00
S6746,O6746,delivered,2024-02-17 20:10:00,2024-02-19 22:10:00
S6747,O6747,shipped,2024-02-17 20:20:00,2024-02-19 22:20:00
S6748,O6748,pending,2024-02-17 20:30:00,2024-02-19 23:30:00
S6749,O6749,delivered,2024-02-17 20:40:00,2024-02-19 23:40:00
S6750,O6750,pending,2024-02-17 20:50:00,2024-02-19 22:50:00
S6751,O6751,shipped,2024-02-17 21:00:00,2024-02-20 07:00:00
S6752,O6752,shipped,2024-02-17 21:10:00,2024-02-19 21:10:00
S6753,O6753,pending,2024-02-17 21:20:00,2024-02-20 04:20:00
S6754,O6754,delivered,2024-02-17 21:30:00,2024-02-19 22:30:00
S6755,O6755,delivered,2024-02-17 21:40:00,2024-02-19 21:40:00
S6756,O6756,shipped,2024-02-17 21:50:00,2024-02-20 04:50:00
S6757,O6757,pending,2024-02-17 22:00:00,2024-02-19 22:00:00
S6758,O6758,pending,2024-02-17 22:10:00,2024-02-20 06:10:00
S6759,O6759,delivered,2024-02-17 22:20:00,2024-02-20 05:20:00
S6760,O6760,pending,2024-02-17 22:30:00,2024-02-20 00:30:00
S6761,O6761,delivered,2024-02-17 22:40:00,2024-02-19 23:40:00
S6762,O6762,shipped,2024-02-17 22:50:00,2024-02-20 08:50:00
S6763,O6763,delivered,2024-02-17 23:00:00,2024-02-20 03:00:00
S6764,O6764,pending,2024-02-17 23:10:00,2024-02-20 08:10:00
S6765,O6765,shipped,2024-02-17 23:20:00,2024-02-20 05:20:00
S6766,O6766,delivered,2024-02-17 23:30:00,2024-02-20 03:30:00
S6767,O6767,pending,2024-02-17 23:40:00,2024-02-20 06:40:00
S6768,O6768,shipped,2024-02-17 23:50:00,2024-02-19 23:50:00
S6769,O6769,pending,2024-02-18 00:00:00,2024-02-20 03:00:00
S6770,O6770,delivered,2024-02-18 00:10:00,2024-02-20 02:10:00
S6771,O6771,shipped,2024-02-18 00:20:00,2024-02-20 06:20:00
S6772,O6772,delivered,2024-02-18 00:30:00,2024-02-20 04:30:00
S6773,O6773,delivered,2024-02-18 00:40:00,2024-02-20 05:40:00
S6774,O6774,shipped,2024-02-18 00:50:00,2024-02-20 09:50:00
S6775,O6775,delivered,2024-02-18 01:00:00,2024-02-20 09:00:00
S6776,O6776,delivered,2024-02-18 01:10:00,2024-02-20 05:10:00
S6777,O6777,delivered,2024-02-18 01:20:00,2024-02-20 03:20:00
S6778,O6778,shipped,2024-02-18 01:30:00,2024-02-20 07:30:00
S6779,O6779,shipped,2024-02-18 01:40:00,2024-02-20 09:40:00
S6780,O6780,delivered,2024-02-18 01:50:00,2024-02-20 02:50:00
S6781,O6781,pending,2024-02-18 02:00:00,2024-02-20 07:00:00
S6782,O6782,pending,2024-02-18 02:10:00,2024-02-20 09:10:00
S6783,O6783,pending,2024-02-18 02:20:00,2024-02-20 11:20:00
S6784,O6784,delivered,2024-02-18 02:30:00,2024-02-20 06:30:00
S6785,O6785,shipped,2024-02-18 02:40:00,2024-02-20 08:40:00
S6786,O6786,pending,2024-02-18 02:50:00,2024-02-20 11:50:00
S6787,O6787,pending,2024-02-18 03:00:00,2024-02-20 07:00:00
S6788,O6788,shipped,2024-02-18 03:10:00,2024-02-20 11:10:00
S6789,O6789,delivered,2024-02-18 03:20:00,2024-02-20 09:20:00
S6790,O6790,shipped,2024-02-18 03:30:00,2024-02-20 10:30:00
S6791,O6791,delivered,2024-02-18 03:40:00,2024-02-20 09:40:00
S6792,O6792,delivered,2024-02-18 03:50:00,2024-02-20 07:50:00
S6793,O6793,pending,2024-02-18 04:00:00,2024-02-20 13:00:00
S6794,O6794,delivered,2024-02-18 04:10:00,2024-02-20 13:10:00
S6795,O6795,delivered,2024-02-18 04:20:00,2024-02-20 08:20:00
S6796,O6796,delivered,2024-02-18 04:30:00,2024-02-20 06:30:00
S6797,O6797,shipped,2024-02-18 04:40:00,2024-02-20 04:40:00
S6798,O6798,shipped,2024-02-18 04:50:00,2024-02-20 04:50:00
S6799,O6799,pending,2024-02-18 05:00:00,2024-02-20 09:00:00
S6800,O6800,pending,2024-02-18 05:10:00,2024-02-20 13:10:00
S6801,O6801,delivered,2024-02-18 05:20:00,2024-02-20 12:20:00
S6802,O6802,shipped,2024-02-18 05:30:00,2024-02-20 13:30:00
S6803,O6803,delivered,2024-02-18 05:40:00,2024-02-20 11:40:00
S6804,O6804,delivered,2024-02-18 05:50:00,2024-02-20 08:50:00
S6805,O6805,shipped,2024-02-18 06:00:00,2024-02-20 13:00:00
S6806,O6806,delivered,2024-02-18 06:10:00,2024-02-20 07:10:00
S6807,O6807,delivered,2024-02-18 06:20:00,2024-02-20 07:20:00
S6808,O6808,shipped,2024-02-18 06:30:00,2024-02-20 16:30:00
S6809,O6809,delivered,2024-02-18 06:40:00,2024-02-20 06:40:00
S6810,O6810,delivered,2024-02-18 06:50:00,2024-02-20 07:50:00
S6811,O6811,pending,2024-02-18 07:00:00,2024-02-20 17:00:00
S6812,O6812,pending,2024-02-18 07:10:00,2024-02-20 10:10:00
S6813,O6813,shipped,2024-02-18 07:20:00,2024-02-20 10:20:00
S6814,O6814,delivered,2024-02-18 07:30:00,2024-02-20 15:30:00
S6815,O6815,pending,2024-02-18 07:40:00,2024-02-20 10:40:00
S6816,O6816,delivered,2024-02-18 07:50:00,2024-02-20 15:50:00
S6817,O6817,shipped,2024-02-18 08:00:00,2024-02-20 17:00:00
S6818,O6818,delivered,2024-02-18 08:10:00,2024-02-20 18:10:00
S6819,O6819,delivered,2024-02-18 08:20:00,2024-02-20 11:20:00
S6820,O6820,delivered,2024-02-18 08:30:00,2024-02-20 12:30:00
S6821,O6821,delivered,2024-02-18 08:40:00,2024-02-20 17:40:00
S6822,O6822,pending,2024-02-18 08:50:00,2024-02-20 11:50:00
S6823,O6823,delivered,2024-02-18 09:00:00,2024-02-20 13:00:00
S6824,O6824,shipped,2024-02-18 09:10:00,2024-02-20 09:10:00
S6825,O6825,delivered,2024-02-18 09:20:00,2024-02-20 11:20:00
S6826,O6826,pending,2024-02-18 09:30:00,2024-02-20 10:30:00
S6827,O6827,shipped,2024-02-18 09:40:00,2024-02-20 16:40:00
S6828,O6828,shipped,2024-02-18 09:50:00,2024-02-20 19:50:00
S6829,O6829,shipped,2024-02-18 10:00:00,2024-02-20 19:00:00
S6830,O6830,pending,2024-02-18 10:10:00,2024-02-20 19:10:00
S6831,O6831,pending,2024-02-18 10:20:00,2024-02-20 13:20:00
S6832,O6832,pending,2024-02-18 10:30:00,2024-02-20 13:30:00
S6833,O6833,delivered,2024-02-18 10:40:00,2024-02-20 18:40:00
S6834,O6834,pending,2024-02-18 10:50:00,2024-02-20 18:50:00
S6835,O6835,pending,2024-02-18 11:00:00,2024-02-20 17:00:00
S6836,O6836,shipped,2024-02-18 11:10:00,2024-02-20 17:10:00
S6837,O6837,pending,2024-02-18 11:20:00,2024-02-20 15:20:00
S6838,O6838,pending,2024-02-18 11:30:00,2024-02-20 21:30:00
S6839,O6839,shipped,2024-02-18 11:40:00,2024-02-20 16:40:00
S6840,O6840,shipped,2024-02-18 11:50:00,2024-02-20 20:50:00
S6841,O6841,shipped,2024-02-18 12:00:00,2024-02-20 15:00:00
S6842,O6842,pending,2024-02-18 12:10:00,2024-02-20 18:10:00
S6843,O6843,pending,2024-02-18 12:20:00,2024-02-20 19:20:00
S6844,O6844,shipped,2024-02-18 12:30:00,2024-02-20 21:30:00
S6845,O6845,pending,2024-02-18 12:40:00,2024-02-20 19:40:00
S6846,O6846,shipped,2024-02-18 12:50:00,2024-02-20 13:50:00
S6847,O6847,delivered,2024-02-18 13:00:00,2024-02-20 19:00:00
S6848,O6848,pending,2024-02-18 13:10:00,2024-02-20 14:10:00
S6849,O6849,pending,2024-02-18 13:20:00,2024-02-20 16:20:00
S6850,O6850,delivered,2024-02-18 13:30:00,2024-02-20 23:30:00
S6851,O6851,shipped,2024-02-18 13:40:00,2024-02-20 17:40:00
S6852,O6852,pending,2024-02-18 13:50:00,2024-02-20 18:50:00
S6853,O6853,shipped,2024-02-18 14:00:00,2024-02-21 00:00:00
S6854,O6854,shipped,2024-02-18 14:10:00,2024-02-20 15:10:00
S6855,O6855,pending,2024-02-18 14:20:00,2024-02-20 22:20:00
S6856,O6856,pending,2024-02-18 14:30:00,2024-02-20 22:30:00
S6857,O6857,shipped,2024-02-18 14:40:00,2024-02-20 15:40:00
S6858,O6858,pending,2024-02-18 14:50:00,2024-02-20 14:50:00
S6859,O6859,delivered,2024-02-18 15:00:00,2024-02-20 15:00:00
S6860,O6860,delivered,2024-02-18 15:10:00,2024-02-20 18:10:00
S6861,O6861,shipped,2024-02-18 15:20:00,2024-02-20 18:20:00
S6862,O6862,shipped,2024-02-18 15:30:00,2024-02-20 16:30:00
S6863,O6863,delivered,2024-02-18 15:40:00,2024-02-20 21:40:00
S6864,O6864,delivered,2024-02-18 15:50:00,2024-02-20 17:50:00
S6865,O6865,shipped,2024-02-18 16:00:00,2024-02-21 01:00:00
S6866,O6866,shipped,2024-02-18 16:10:00,2024-02-21 02:10:00
S6867,O6867,shipped,2024-02-18 16:20:00,2024-02-20 20:20:00
S6868,O6868,shipped,2024-02-18 16:30:00,2024-02-21 00:30:00
S6869,O6869,shipped,2024-02-18 16:40:00,2024-02-20 18:40:00
S6870,O6870,shipped,2024-02-18 16:50:00,2024-02-21 00:50:00
S6871,O6871,delivered,2024-02-18 17:00:00,2024-02-20 17:00:00
